-0.02213014	0.08263075	0.04108962	0.15456192	-0.086519666	-0.08383361	-0.043513518	-0.18540342	-0.0026364014	0.04993112	-0.15354356	-0.0072871903	0.121258296	0.13786674	-0.17497331	-0.064627014	0.13188884	0.11944365	-0.09280566	-0.11142528	0.17803971	0.19999193	-0.07233835	0.20704801	-0.08824743	0.15313806	0.0034413857	0.13556273	-0.14921856	0.014674066	0.19851059	0.059316754	-0.074652925	0.054515786	-0.12860647	0.13491493	0.15756716	0.13451934	-0.07252895	0.031543665	-0.105533615	-0.10941367	-0.12591705	0.055655055	0.16040118	-0.16876568	-0.14368066	0.0061562182	0.0889728	-0.007380835	0.1851793	0.08541281	-0.01552092	0.13021189	-0.028969811	0.024362924	0.018759137	0.22197804	0.1502669	-0.16631842	-0.12691034	0.018709294	0.15474367	0.11895502	-0.027913969	0.19103138	0.049660917	-0.18069655	-0.11287703	-0.100262254	0.14893298	0.117918685	-0.06703805	-0.16069907	0.14835244	0.100232095	0.01087521	0.13191363	0.14425923	-0.09788898	-0.07943747	0.07817336	-0.013507293	0.023125973	0.16027327	-0.048739918	-0.12715535	0.08522989	0.07158092	-0.13334632	-0.058952205	-0.0238232	0.020428678	0.1733943	0.031343766	-0.054429077	-0.15194158	-0.14005587	-0.06661658	0.13550648	-0.15649073	-0.16606545	0.07600134	-0.11791027	0.13432553	0.19074659	0.045334242	0.072009504	0.1883272	0.06493665	0.21114945	-0.10124277	-0.100516975	0.13659403	0.09218572	-0.09979076	0.17146726	-0.15859109	0.13015012	-0.018661374	0.15391007	0.1995207	-0.027525423	0.17654945	0.21472937	0.16361813	0.07338209	-0.035650935
-0.018309938	-0.11912022	0.13884187	-0.13609113	0.24558285	0.20066994	-0.029246561	0.011242307	-0.062255643	0.0095241405	0.046058632	0.13562295	-0.09369788	0.12094687	0.09544542	-0.2126385	-0.1870135	-0.22513951	-0.101579785	0.06822248	0.119474165	0.024478767	-0.08072865	0.12008188	0.1601239	0.16681623	0.0009979174	-0.24795663	-0.01649901	0.08941722	-0.13822141	0.093114994	-0.16145842	0.08752969	-0.059641045	-0.12633948	-0.17184669	0.23613915	0.08962462	0.1723997	0.10631581	0.12269756	0.02846729	0.018518534	-0.19231664	-0.1730133	0.17305979	0.0015003175	-0.19479072	-0.0027172328	-0.17113324	-0.17859225	0.101778455	-0.20024398	-0.16615398	0.13243003	-0.042296357	0.07220336	0.08444739	0.01876844	-0.015362366	-0.11380755	-0.07184677	0.19068901	-0.13849208	-0.14083499	0.12854148	0.15554199	-0.19189283	-0.06833895	-0.13299611	-0.02971896	0.10791742	-0.04433183	-0.17779772	-0.007085495	-0.17493281	-0.092077404	-0.032362036	0.18220913	0.037018605	-0.1420456	0.004963628	-0.13229091	-0.084583916	-0.18861449	0.19731227	0.100139745	-0.076860964	-0.08748962	0.057147745	-0.04297876	-0.17956752	0.10963551	-0.091706716	0.055142224	0.11641031	0.17749397	0.19059044	0.01726376	0.20569804	0.1395808	0.1422178	0.039100926	-0.16109586	-0.2630977	0.14597364	-0.12462081	-0.13903262	-0.24514066	-0.11605115	0.12423658	-0.14187479	-0.07132443	0.12191755	0.04812966	0.13697863	0.12361193	-0.10014225	-0.13884926	-0.21836291	0.053785052	0.218109	-0.12812525	-0.047706805	-0.28457123	-0.25363478	-0.18846253
-0.08785502	-0.1793524	0.030146135	0.24904905	0.060612835	0.226499	0.18558893	0.20632388	0.031205835	-0.19959392	0.07795085	-0.005608669	-0.11466918	-0.036994237	0.065834776	-0.26952672	-0.19085301	-0.16710581	-0.16621162	-0.24685691	0.2756902	0.0461291	-0.075252846	-0.07282184	-0.07183697	0.24416764	-0.1786664	-0.24560678	0.050569545	-0.08312045	-0.19956706	0.14783119	-0.11510238	0.06232142	0.052393183	-0.24648453	-0.06964929	-0.008994851	0.24880795	0.14480709	0.13245645	0.11278012	0.03944584	-0.18479441	-0.10870379	-0.08155971	0.17952172	-0.18068537	0.057828445	0.12838179	-0.23244797	0.043457307	0.17829314	-0.10631008	-0.025654016	0.04787084	0.003332025	-0.04524835	-0.2661741	0.09794354	-0.019034863	0.33507594	-0.14547004	0.14514102	-0.064774394	-0.057304893	0.24993351	0.18317507	-0.12904975	-0.18477288	-0.07042171	-0.19454028	0.20310275	0.042976797	0.011659692	-0.1068598	-0.08834819	-0.052588284	-0.04066612	-0.043918826	0.16243228	0.0123402495	-0.03928807	-0.011194914	0.062333558	-0.07094679	0.27078375	-0.15623951	-0.097264946	0.06284454	-0.07007088	-0.17716151	-0.10604669	0.012247062	-0.1666402	0.074878484	0.09479817	0.103277184	0.25028205	-0.070806	0.031852413	0.014188621	0.13471332	0.105818465	-0.0076089925	-0.17659585	0.16221838	-0.054122433	-0.20356575	-0.15342192	-0.19436592	0.042226955	-0.16836704	-0.002639736	-0.09685711	0.12076966	0.24217285	-0.30415902	-0.14530578	-0.013113435	-0.25005195	-0.029417811	0.20052461	-0.16961838	-0.09753467	-0.228407	-0.2082252	-0.19923861
-0.24198757	0.17915584	-0.024222638	0.115506575	-0.18691695	-0.21126018	0.28407994	-0.21141595	-0.2798739	-0.22557575	-0.13286084	-0.19621845	-0.12609318	-0.06833093	-0.015193755	0.10232342	-0.20458354	-0.21891028	0.008253116	0.23239516	0.22262308	0.10057528	-0.1603964	0.06414805	0.20021729	-0.17935547	-0.25891808	0.11275861	-0.1971416	-0.034558464	0.058004584	-0.22144131	-0.07062968	-0.19010799	0.19061859	-0.2097031	-0.17741235	-0.1843987	0.018708259	-0.2415375	-0.093845606	-0.25469816	0.13666362	-0.24656697	0.040402498	-0.084905826	0.07595259	0.24642335	-0.03710317	0.22475563	-0.184841	-0.14157039	-0.27445617	-0.05796234	-0.21102148	-0.22457215	0.09111936	0.15702613	-0.15231648	-0.082159206	0.20725726	-0.23602176	-0.10859021	-0.08866663	-0.2764845	0.052799746	0.25882077	0.27236998	-0.0031079846	0.19517495	0.12582323	-0.19025004	-0.118429914	0.29229036	-0.1169525	-0.14867209	0.1554975	0.1367268	-0.17679201	0.25414535	-0.18715514	-0.18527912	-0.20362012	0.0058305482	-0.16377652	-0.08756113	0.15241812	0.14193141	-0.13561909	-0.014016331	-0.19021162	0.20798406	-0.17735852	0.1026403	-0.024488226	0.24700888	-0.14589816	0.17379767	-0.024360893	0.19528212	-0.042691164	-0.19202778	-0.22142996	0.13676016	0.20038448	-0.27812317	-0.13966173	-0.10608039	-0.0369652	-0.2445021	0.018712146	0.24989107	-0.17042914	-0.13445106	-0.15858608	-0.026252553	0.14902832	0.068225585	-0.0095903035	-0.036003675	0.22119185	-0.08840216	-0.18715951	-0.22888146	-0.12332092	-0.044964302	0.03835348	0.23050132
-0.22365357	0.19750708	-0.09726462	-0.01719496	-0.06409063	-0.050724376	0.20417333	0.17862745	-0.27602723	-0.18949284	0.15327273	-0.02446367	-0.11135422	-0.20308448	-0.12320769	0.036333952	-0.08989516	0.03450259	0.13655874	-0.07972801	-0.042018913	0.11506598	-0.18261132	0.06386968	0.061905816	0.023200598	0.1040144	-0.24918841	-0.12435694	0.13831003	0.20089726	-0.07326698	0.16442034	-0.24741998	-0.1737025	-0.008187219	-0.26005128	0.045377478	-0.21108061	-0.24558976	-0.029205143	-0.24180624	-0.09290832	-0.21277153	-0.072439075	-0.23891813	0.03220209	0.06474674	-0.1867372	0.19184777	0.14470361	0.11862551	-0.23338142	-0.041075714	-0.1756944	-0.17684428	-0.066024505	-0.22954217	-0.14891034	0.2663338	0.14833318	-0.1668096	0.13581686	0.18304504	-0.26101023	0.108265504	0.18779477	0.18443115	0.17749982	0.114366435	-0.14907284	-0.08341629	-0.15815412	0.29809326	0.11931063	-0.17458494	0.2630391	0.08332831	-0.21780342	0.29413727	-0.20691024	-0.18136588	0.18855132	0.16777256	-0.20109765	-0.15073644	0.23281504	-0.015373621	-0.0036998475	-0.05385458	-0.06547622	0.0741933	-0.15227512	-0.21914802	0.032899722	0.004367785	0.16253237	-0.111578755	-0.12492126	0.17969269	-0.13707927	-0.27206662	0.15420015	-0.25505355	0.17047939	-0.23930857	-0.15475114	0.1555502	-0.13928747	0.03421744	-0.011416361	0.29848582	-0.018376475	-0.1928206	0.06707722	-0.059128415	-0.16163135	-0.15768436	0.2168951	-0.06553301	0.1621279	-0.17474614	-0.07999407	0.0075730584	-0.034311853	-0.19368057	0.2614342	0.16253765
-0.19157417	-0.17108399	0.056393594	0.06816114	0.26533872	0.21691075	0.28115723	0.03144165	-0.16974218	0.12388963	0.14325222	-0.016180037	-0.15133671	-0.100189045	0.031599667	-0.2730209	-0.222389	-0.27717543	-0.07557572	-0.053016737	0.24849062	-0.06314558	-0.040403005	0.10327195	0.1881888	0.088253595	-0.19386671	-0.26522124	0.06275339	-0.109678484	-0.22619806	0.10360929	-0.22678198	0.009039189	-0.077456206	-0.23849376	-0.031229507	0.15847018	0.1695266	0.13775586	0.16131076	0.07556742	0.12349221	-0.13386083	-0.088085145	-0.11031562	0.16457209	-0.11013065	-0.18413289	-0.16420436	-0.15943298	-0.19694532	0.024502976	-0.16840696	-0.14546616	0.10248751	0.15485105	-0.13442987	-0.006582699	0.08070502	0.11988489	0.048158176	-0.16972117	0.14093937	-0.15339464	-0.18592487	0.04232571	0.23560731	-0.28066847	-0.26017794	-0.17606568	-0.27223006	0.18374126	0.21484518	-0.12709388	-0.16301522	0.12604675	-0.24322435	-0.24305762	0.22353373	0.025859063	-0.21565022	0.17461388	0.016101018	-0.2404809	-0.0058819945	0.23957412	0.008194923	-0.15721557	0.10773003	-0.08373174	0.023746418	-0.17783295	0.25760865	-0.05096125	0.16221252	0.11061754	0.07416397	0.229957	-0.041802585	0.13315442	-0.06351833	0.029378705	0.108167164	-0.18323849	-0.27167827	0.07438228	-0.09855494	-0.2670983	-0.16335876	-0.22050966	0.24479158	-0.02083065	-0.14296259	-0.10549683	0.20709665	0.21927807	-0.19866596	-0.21196683	-0.27113035	-0.20886612	-0.0750165	0.1452075	-0.20404597	-0.11537516	-0.19456132	-0.22114441	-0.29234558
0.040774643	-0.015132251	0.14627288	0.16561557	-0.04269838	-0.051866386	0.14161989	0.017016115	0.16337061	-0.13354	-0.054253645	-0.01403332	0.010236371	-0.005154418	-0.12079644	-0.34157488	0.07179485	0.01822081	-0.096014954	-0.24800673	0.2750793	0.12421982	-0.15494724	0.19552769	-0.20852846	0.21805656	-0.14959227	-0.014302553	-0.09096845	-0.07152041	0.015686037	0.24186677	-0.06150915	0.048365097	-0.21198128	0.084029585	0.03230886	0.15151419	0.08724722	0.15006296	-0.016007803	0.055640742	-0.005439548	0.104410246	0.08607456	-0.14973928	0.17258745	-0.16898549	0.1555469	0.15363616	0.123001896	0.15894207	0.031927478	0.06826791	0.08745748	0.11863562	-0.127041	0.10242037	0.0527856	-0.03563663	-0.15189233	0.018911248	0.03484764	0.11390104	-0.06639943	-0.10531421	0.06991272	0.12337929	0.04637275	-0.17264992	0.09501329	0.040442538	-0.01042527	-0.2165644	-0.017755104	0.023250068	-0.12158752	0.059748724	0.15350692	-0.21707882	0.11871753	0.17492878	-0.027292699	-0.041064214	0.10460482	0.08325537	-0.063291214	-0.027271023	0.04720628	-0.09489107	-0.067808144	-0.15119147	0.14780338	0.05385776	0.06797694	-0.049090307	-0.040794756	0.083654664	-0.025969846	-0.12387306	0.022164423	0.022871802	0.07693705	0.082063936	0.13125855	-0.0010224722	0.16478314	-0.044334624	0.0745894	-0.026628265	0.0031994486	-0.09859084	-0.15412937	0.072304234	0.03324603	0.0881104	0.12298406	-0.07278807	-0.09209315	-0.06488403	-0.05611135	0.26209822	0.04817289	0.13104586	0.08402798	0.047657236	0.059804976	-0.24965478
0.10729137	0.18039069	0.0023871807	0.1626735	0.20005193	-0.097411424	-0.0384029	0.14176789	0.19959442	-0.08424727	-0.16471632	0.17729437	0.17025283	0.20788911	-0.09235866	-0.21825543	0.11620043	0.076226994	0.19738832	-0.0034384779	0.187496	0.11216774	0.09117048	0.16993357	0.020749893	-0.17796563	0.2309465	0.1474623	-0.092115104	0.13931672	0.009619164	0.13328311	0.20662104	-0.053840455	-0.114725806	0.25549674	0.20389019	0.21268548	-0.04240971	-0.11794717	-0.083497226	0.119134724	-0.23701055	0.17727391	0.15390949	-0.054708064	-0.15742423	-0.109433785	0.17883933	-0.26963076	0.23647545	0.22796138	0.08238245	0.15555456	-0.25283024	0.2854118	-0.21499099	0.17900337	-0.14605638	-0.061424606	-0.12069833	0.23610397	0.20091575	-0.11616488	0.1211504	0.20453344	-0.16592117	-0.20367812	-0.047686562	-0.1300052	-0.008875551	0.16525319	-0.07392746	-0.13437591	0.12799786	0.2395496	-0.25312975	0.23375477	-0.16860619	0.05582487	-0.17327738	0.19597685	-0.24388218	0.006606585	0.09110423	-0.17809929	-0.13246867	0.18012406	0.16813038	0.21410523	-0.0626917	-0.10807338	-0.049175724	0.040230002	0.100056835	0.21301208	-0.21401943	0.07282382	-0.26162243	-0.0004012628	0.25170645	0.09784257	0.14116246	-0.044176165	0.26388812	0.0066859527	0.23038799	0.110604994	-0.14395863	0.11147011	0.16419972	0.003082401	-0.08077276	0.2421426	0.10169856	-0.07422953	0.1536775	0.10436413	0.086428076	0.1485685	0.19211218	0.19226874	-0.14531413	0.26642612	0.21724199	0.117740564	0.15809736	-0.16879138
-0.02060776	0.15081331	0.07808976	-0.09028915	-0.003272621	-0.26373172	0.027693994	0.009493627	-0.21344848	-0.24705243	-0.22027308	0.25770846	0.23833261	0.060672257	-0.10735747	0.16440503	0.134333	-0.05856827	-0.09464095	-0.20142576	0.03202253	0.024683788	-0.0714979	0.14536281	0.084300704	0.14714113	0.053628102	0.19545904	-0.20394681	-0.107198656	0.094931826	0.05923162	-0.088335745	0.0430675	-0.17994706	-0.13521042	0.29033902	-0.17976072	0.08221293	-0.1627896	-0.20036337	-0.12505764	-0.1614392	0.07994737	0.17357011	-0.10964865	0.08289917	0.15295212	0.24539372	-0.013219847	-0.08664437	0.22563943	0.14925982	0.16660133	0.09440745	-0.2177646	0.019131908	0.08741249	0.18492158	-0.118077666	-0.18934026	-0.14791952	0.014016189	0.15399693	0.07638913	0.23885779	0.1693735	-0.14165448	-0.059242897	0.1698025	-0.036354296	-0.07738006	-0.16216537	0.07955247	-0.14526026	0.023804488	-0.096765034	-0.1344841	0.09729251	0.03467102	0.14752075	0.047243066	0.24081783	-0.0008497919	0.14213409	-0.21740079	0.04302028	0.1551136	0.13204871	-0.041265417	0.19942324	-0.14521658	0.18695584	0.10629854	0.18241037	0.080632836	-0.2430135	-0.16293755	0.11659222	0.27084476	-0.2106205	0.17875336	-0.13925445	-0.25895485	0.06912857	-0.17320774	-0.14835286	0.20227809	0.26334894	0.021003008	-0.20739006	-0.02779826	0.071069986	0.0073735407	0.21405141	0.055030216	0.01585401	-0.0831317	0.22971103	-0.17006545	-0.08133919	-0.21405187	-0.003546801	0.21870545	0.21838747	0.20661144	0.18079458	-0.080313325
-0.12660761	-0.19724397	0.11925361	0.10198623	0.10743536	0.1954775	0.18593009	0.031630673	-0.19796327	-0.061961964	0.08061778	0.029840356	-0.1802604	0.06114109	0.014210786	-0.2239937	-0.22049242	-0.21254766	-0.10876571	-0.12797928	0.21365295	0.059286	-0.03358345	0.06118519	0.10041468	0.23224948	-0.26196557	-0.22590263	-0.036673665	-0.114066854	-0.13323322	0.08451851	-0.22881433	0.05973505	-0.13071606	-0.25345564	-0.06351375	0.058046456	0.23036692	0.20655882	0.09674133	0.040366527	0.15704162	-0.14225101	-0.1295313	-0.16524753	0.13036998	0.028466688	-0.098624304	0.11115837	-0.27174565	-0.05763255	0.07752596	-0.23423941	0.041994877	0.07873532	-0.03552188	-0.09885807	-0.03830977	0.09152754	-0.038451586	0.14919803	-0.0984447	0.11844967	-0.10869312	-0.20053309	0.12789159	0.31101382	-0.14272897	-0.1055439	-0.11992701	-0.17453462	0.18317114	0.10455184	-0.16130044	-0.21273513	0.13387391	-0.20227821	0.016050208	0.054296907	0.11474783	-0.17756134	0.06528196	-0.10179682	-0.17622456	0.12080027	0.21688458	-0.027430728	-0.15262096	-0.062252235	0.06278155	-0.030741611	-0.024518343	0.07849458	-0.22020258	0.034352638	0.08767331	0.18945682	0.23536798	-0.17200339	0.1234377	0.05537765	-0.03732391	0.11375801	-0.11746186	-0.15512954	0.10265297	-0.11101271	-0.15724842	-0.2451148	-0.22402863	0.1526745	-0.075546965	-0.09266539	-0.12232098	0.28406823	0.18389805	-0.18979183	-0.12526566	-0.18143386	-0.25371718	0.099631704	0.14192311	-0.17078444	-0.09566227	-0.22546701	-0.19601026	-0.14282355
